NumberRedirects,checkWHOIS_exists,isinAlexa,NumbLinkToDomain,indexbyGoogle,Domain,Have_@,URL_Length,Domain_Length,occurence_tirets,Redirection,Number_%,TinyURL,iFrame,MouseOver,label
0,9,0,0,1,eki-net.con-aesceecceesas.jyxeuz.top,0.0,47.0,36.0,1.0,5.0,1.0,1.0,1,1,1.0
0,274,0,0,1,guidestore.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,stevenwb.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,0,0.0
0,184,0,20,1,hotelplayabejuco.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
0,73,0,0,1,houseoftiresbcs.com,0.0,44.0,19.0,1.0,5.0,1.0,0.0,1,1,1.0
0,158,0,0,1,secureupdate.appleld.com.duilawyeryork.com,0.0,69.0,42.0,1.0,6.0,1.0,0.0,1,0,1.0
0,101,0,0,1,listen.shouldthisexist.com,0.0,38.0,26.0,1.0,6.0,1.0,1.0,1,0,0.0
1,290,0,0,1,homes101.net,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,1,0.0
0,125,0,0,1,explorethetheatre.co.uk,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
0,270,0,0,1,elgoog.com,0.0,22.0,10.0,1.0,6.0,1.0,0.0,1,0,0.0
1,0,0,0,1,betasus223.blogspot.com,0.0,30.0,23.0,1.0,5.0,1.0,1.0,0,1,1.0
1,239,0,0,1,acweekly.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,165,0,0,1,dlakupujacych.allegro.secfence.lesavik.net,0.0,49.0,42.0,1.0,5.0,1.0,0.0,1,0,1.0
1,57,1,0,1,floridathespians.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,0,1,0.0
1,266,0,0,1,sovve.nl,0.0,19.0,8.0,1.0,5.0,1.0,0.0,1,1,1.0
0,290,0,0,1,zemanconstruction-my.sharepoint.com,0.0,100.0,35.0,2.0,6.0,1.0,1.0,0,1,1.0
0,133,0,0,1,glossagrika.it,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,swisstph-com-dot-of36-044994.wl.r.appspot.com,1.0,72.0,45.0,1.0,6.0,1.0,1.0,1,1,1.0
1,24,1,0,1,rarpc.co,0.0,20.0,8.0,1.0,6.0,1.0,0.0,0,1,0.0
0,190,0,0,1,heckproductions.com,0.0,56.0,19.0,2.0,5.0,1.0,0.0,1,1,1.0
0,30,0,0,1,duelhawk.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
1,32,0,0,1,altrnativ.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,eki-net.con-aeseeeees.jwlopm.top,0.0,43.0,32.0,1.0,5.0,1.0,1.0,1,1,1.0
0,258,0,0,1,fourshee.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,1,0.0
1,102,0,0,1,12yards.ru,0.0,60.0,10.0,2.0,5.0,1.0,0.0,0,1,1.0
0,165,0,0,1,allegro.secfence.lesavik.net,0.0,39.0,28.0,1.0,5.0,1.0,0.0,1,0,1.0
0,158,0,0,1,secureupdate.appleld.com.duilawyeryork.com,0.0,100.0,42.0,1.0,5.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,76,0,0,1,cbango.com.ar,0.0,25.0,13.0,1.0,5.0,1.0,0.0,1,1,1.0
0,259,0,0,1,topics.cinematopics.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
1,101,0,0,1,localrelic.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,e-tax.form.3649-indentificamz.com,0.0,41.0,33.0,1.0,6.0,1.0,0.0,1,0,1.0
0,178,0,0,1,ias.si,0.0,18.0,6.0,1.0,6.0,1.0,0.0,0,1,0.0
0,42,0,0,1,thisclassworks.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,53,0,0,1,datisdata.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,0,0.0
1,63,0,0,1,hunjiya.com,0.0,23.0,11.0,1.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,1,topotami.gr,0.0,23.0,11.0,1.0,6.0,1.0,0.0,0,1,0.0
0,295,0,20,1,bethanyum.org,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,110,0,0,1,stationplay.epizy.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
0,208,0,0,1,ns.act-secure.com,0.0,43.0,17.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,dogo-lema.firebaseapp.com,0.0,33.0,25.0,2.0,6.0,1.0,0.0,1,1,1.0
0,11,0,0,1,curatorandcollector.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
0,88,0,0,1,tomgirlmovie.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
1,9,0,0,0,au-paccey.aeeauasoaocmeoy.yrwtop.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,75,0,0,1,cbiz.gcs-web.com,0.0,28.0,16.0,2.0,6.0,1.0,0.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,232,0,0,1,kranskotaren.se,0.0,86.0,15.0,2.0,5.0,2.0,0.0,1,1,1.0
0,171,0,0,1,bou.me,0.0,18.0,6.0,1.0,6.0,1.0,0.0,1,0,0.0
0,10,0,0,1,eki-net.con-aescccceeaas.wzpclp.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,eki-net.con-aesecceso.nxyyrq.top,0.0,43.0,32.0,1.0,5.0,1.0,1.0,1,1,1.0
0,278,0,0,1,johnelefante.com,0.0,28.0,16.0,1.0,6.0,1.0,0.0,1,1,0.0
0,96,0,1,1,ginbothy.co.uk,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
1,44,0,0,1,studsupport.ru,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,54,0,18,1,coshoctonsunflowerfestival.com,0.0,42.0,30.0,1.0,6.0,1.0,0.0,0,1,0.0
0,259,0,0,1,invite-whatsapps.xxuz.com,0.0,34.0,25.0,2.0,6.0,1.0,0.0,1,0,1.0
0,286,0,0,1,pestalozzi.net,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,186,0,20,1,defibtech.fr,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
1,5,0,3,1,nagari.or.id,0.0,32.0,12.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,fndsdaytings.com,0.0,83.0,16.0,1.0,5.0,1.0,0.0,1,0,1.0
0,103,0,0,1,beta.kenaidanceta.com,0.0,50.0,21.0,1.0,5.0,1.0,0.0,1,1,1.0
0,281,0,0,1,taxpark.com,0.0,48.0,11.0,1.0,5.0,1.0,0.0,1,1,1.0
0,0,0,20,1,phenomenologylab.eu,0.0,92.0,19.0,2.0,6.0,1.0,0.0,0,1,1.0
0,99,0,0,1,imagenesmentales.com,0.0,100.0,20.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,ekl-net.conn-acscmea.crlatg.top,0.0,42.0,31.0,1.0,5.0,1.0,1.0,1,1,1.0
0,57,0,20,1,levelbee.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,210,0,0,1,csm-oxford.org.uk,0.0,29.0,17.0,2.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,unfreemedia.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
1,0,0,0,1,vevobahiss1.blogspot.com,0.0,31.0,24.0,1.0,5.0,1.0,1.0,0,1,1.0
0,97,0,20,1,euromotiveperformance.com,0.0,47.0,25.0,1.0,6.0,1.0,0.0,0,1,1.0
0,246,0,0,1,chat-whatsapp.ns01.us,0.0,29.0,21.0,2.0,5.0,1.0,0.0,1,1,1.0
0,165,0,0,1,thescrapescape.com,0.0,67.0,18.0,1.0,5.0,1.0,0.0,1,1,1.0
0,96,0,0,1,rubyonrailsexamples.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
0,315,0,0,1,pachyderms.org,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
1,0,0,0,1,623112j4j3.codesandbox.io,0.0,42.0,25.0,1.0,5.0,1.0,0.0,1,1,1.0
0,11,0,0,1,eki-net.con-aescccceeaas.gvjm.top,0.0,44.0,33.0,1.0,5.0,1.0,1.0,1,1,1.0
0,7,0,0,1,starpolitics.politicallimit.com,0.0,40.0,31.0,1.0,6.0,1.0,1.0,1,0,1.0
1,52,0,0,1,projonmowave.com,0.0,70.0,16.0,2.0,5.0,1.0,0.0,0,1,1.0
1,10,0,0,0,goepsa.com,0.0,52.0,10.0,1.0,5.0,2.0,0.0,1,1,1.0
1,0,0,0,0,au-pcccny.aeeseacaaocmeoy.kjotzf.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,334,0,11,1,onedrive.live.com,0.0,100.0,17.0,1.0,6.0,1.0,0.0,0,1,1.0
0,195,0,0,1,ches.nausicaamedia.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,1,0,0.0
0,85,0,0,1,instohelp.com,0.0,67.0,13.0,2.0,5.0,1.0,0.0,1,1,1.0
0,261,0,0,1,x86-secret.com,0.0,26.0,14.0,2.0,6.0,1.0,1.0,1,0,0.0
0,216,0,0,1,catalaninstituteofamerica.org,0.0,41.0,29.0,1.0,6.0,1.0,0.0,0,1,0.0
0,62,0,15,1,thaisslab.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,60,0,0,1,lazyleek.co.uk,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,94,0,0,1,l8r.nu,0.0,18.0,6.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,bayapln.org,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
0,79,0,0,1,tokokainbandung.com,0.0,100.0,19.0,1.0,5.0,1.0,0.0,1,1,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,0,barneeae.bond,0.0,28.0,13.0,1.0,6.0,1.0,0.0,1,0,1.0
0,0,0,0,1,ekl-net.com-asoesnes.dztyhb.top,0.0,42.0,31.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,0,provin94.live821.repl.co,0.0,32.0,24.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,integration-services.berkeley.edu,0.0,45.0,33.0,2.0,6.0,1.0,0.0,1,0,0.0
0,309,0,0,1,bizconnect.com,0.0,26.0,14.0,1.0,6.0,1.0,1.0,1,0,0.0
0,0,0,0,1,www43.presentes-promocoes-premier.com,0.0,100.0,37.0,1.0,6.0,1.0,0.0,1,0,1.0
0,271,0,0,1,sonoraturismo.gob.mx,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
0,319,0,0,1,literature.proquest.com,0.0,35.0,23.0,1.0,6.0,1.0,1.0,1,0,0.0
0,114,0,0,1,makelight.co,0.0,24.0,12.0,1.0,6.0,1.0,1.0,1,0,0.0
0,0,0,0,1,link.everygame.eu,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,267,0,0,1,europe.aaroads.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,89,0,0,1,sonsbeekagenda.nl,0.0,29.0,17.0,1.0,6.0,1.0,0.0,0,1,0.0
0,1,0,0,1,onlinewomenentrepreneurs.growthprotocol.com,0.0,77.0,43.0,1.0,6.0,1.0,0.0,1,0,1.0
0,122,0,0,1,keywildeandmrclarke.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,1,0,0.0
1,103,0,0,1,willchurchill.tv,1.0,98.0,16.0,2.0,5.0,1.0,0.0,1,1,1.0
1,0,0,0,1,safirbetgirisadresimiz.blogspot.com,0.0,42.0,35.0,1.0,5.0,1.0,1.0,0,1,1.0
1,97,0,0,1,rebrand.ly,0.0,26.0,10.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,20200724005758-dot-t6yq5rw.rj.r.appspot.com,0.0,64.0,43.0,1.0,6.0,1.0,1.0,1,1,1.0
0,3,0,0,1,impotspublicservice.com,0.0,35.0,23.0,1.0,5.0,1.0,0.0,0,1,1.0
0,0,0,0,1,switzerlandrental.top,0.0,50.0,21.0,1.0,5.0,1.0,0.0,1,0,1.0
0,11,0,0,1,au-payccy.acsearaameoy.pvtn.top,0.0,45.0,31.0,2.0,5.0,1.0,0.0,1,0,1.0
0,17,0,11,1,redbeardforestschool.co.uk,0.0,38.0,26.0,1.0,6.0,1.0,0.0,0,1,0.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,6.0,1.0,0.0,1,0,1.0
0,0,0,0,1,pistolclothing.com.au,1.0,97.0,21.0,1.0,6.0,1.0,0.0,0,1,1.0
1,193,0,1,1,formalexpressionsnj.com,0.0,35.0,23.0,1.0,6.0,1.0,0.0,0,1,0.0
0,73,0,0,1,queersurf.org,0.0,25.0,13.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,redwhite.tj,0.0,85.0,11.0,2.0,5.0,2.0,0.0,1,0,1.0
0,121,0,0,1,williamyoumans.net,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
0,203,0,15,1,frachtimpex.com,0.0,27.0,15.0,1.0,6.0,1.0,1.0,0,1,0.0
1,0,0,0,1,maduro.jp,0.0,21.0,9.0,1.0,6.0,1.0,0.0,0,1,0.0
1,46,0,0,0,wickedtequilaroom.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,1,0.0
0,231,0,0,1,rspec.rubyforge.org,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
1,59,0,0,1,arty-show.fr,0.0,24.0,12.0,2.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,microsoft-secure-online.oa.r.appspot.com,0.0,57.0,40.0,1.0,5.0,1.0,1.0,1,1,1.0
0,62,0,0,1,sedes.ba.gov.br,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,301,0,0,1,docs.google.com,0.0,100.0,15.0,1.0,6.0,1.0,0.0,1,1,1.0
0,280,0,0,1,imsl.org,0.0,20.0,8.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,eki-net.con-aescosesa.ynhjni.top,0.0,43.0,32.0,1.0,5.0,1.0,1.0,1,1,1.0
0,218,0,0,1,neudorf-ole.irv.cc,0.0,62.0,18.0,2.0,5.0,1.0,0.0,1,0,1.0
1,292,0,0,1,indiafilm.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,1,0.0
0,220,0,0,1,americanairports.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
1,7,0,0,1,ssstiktok.tools,0.0,27.0,15.0,1.0,6.0,1.0,0.0,0,1,0.0
0,164,0,0,1,chasebank.com77.henrybakercollege.edu.in,0.0,68.0,40.0,1.0,5.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,paypal-verification.applmanager.com,0.0,75.0,35.0,1.0,5.0,1.0,0.0,1,0,1.0
0,245,0,0,1,kirigincellars.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
1,160,0,0,1,coldcreeknurseries.net,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,0,au-pany.aeuceaom.xybvbs.top,0.0,41.0,27.0,2.0,5.0,1.0,0.0,1,0,1.0
0,59,1,0,1,fbvideosaver.net,0.0,28.0,16.0,1.0,6.0,1.0,0.0,0,1,0.0
1,96,0,0,1,brighant.com,0.0,49.0,12.0,1.0,5.0,2.0,1.0,1,1,1.0
0,85,0,0,1,ps111adolphsochs.org,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
0,30,0,0,1,englishaddicts.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,eki-net.con-aesceoseso.mllvaf.top,0.0,44.0,33.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,rasabisa.com,0.0,31.0,12.0,1.0,6.0,1.0,0.0,1,0,1.0
0,314,0,0,1,buzz103.radio.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,menza.co.hu,0.0,23.0,11.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,pedantic-stonebraker-76a8a7.netlify.app,0.0,48.0,39.0,1.0,6.0,1.0,0.0,1,1,1.0
0,222,0,0,1,valuablepatents.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,1,0.0
0,9,0,0,0,au-poacay.aeeucaoaomceoy.ctkwoc.top,0.0,49.0,35.0,2.0,5.0,1.0,0.0,1,0,1.0
1,0,0,0,0,au-poccay.aeeseacoaocmeoy.acebmv.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,11,0,0,0,au-poyacy.acuoaaoaeoy.qkat.top,0.0,44.0,30.0,2.0,5.0,1.0,0.0,1,0,1.0
0,64,0,0,1,crediton.co.uk,0.0,26.0,14.0,1.0,6.0,1.0,0.0,1,0,0.0
0,260,0,0,1,coxcoxx.webcindario.com,0.0,100.0,23.0,1.0,6.0,1.0,0.0,0,1,1.0
0,77,0,0,1,instgram147.000webhostapp.com,0.0,38.0,29.0,1.0,6.0,1.0,0.0,0,1,1.0
0,43,0,0,1,moneyworksmagazine.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,ekl-net.conn-aoseeeo.zxorqu.top,0.0,42.0,31.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,addressingtheunaddressedindiafoundation.com,0.0,94.0,43.0,2.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,201.131.38.208,0.0,43.0,14.0,1.0,5.0,1.0,0.0,1,0,1.0
0,40,0,0,1,talentmoversinc.com,0.0,100.0,19.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,coronavirus-tracker-api.herokuapp.com,0.0,49.0,37.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,ebay.co.uk.2912168371646.bid,0.0,37.0,28.0,1.0,6.0,1.0,0.0,1,0,1.0
0,9,0,0,1,eki-net.con-aescceeeeaas.elexdy.top,0.0,46.0,35.0,1.0,5.0,1.0,1.0,1,1,1.0
0,169,0,0,1,nylizards.com,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,eportfolio.mcu.edu.tw,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
1,82,0,0,1,chauffagethermopompeclimatisation.ca,0.0,64.0,36.0,1.0,5.0,1.0,0.0,0,1,1.0
1,213,0,0,1,totalhomedecor.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,1,0.0
1,38,0,0,1,alexandermoradi.org,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,1,0.0
0,54,0,20,1,greatwarforum.org,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,1,0.0
0,0,0,0,0,lib.cqnu.edu.cn,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
1,9,0,0,0,au-paccny.aeeauaceaocmeoy.qptcsd.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,167,0,0,1,ketapang.bawaslu.go.id,1.0,100.0,22.0,1.0,6.0,1.0,0.0,1,1,1.0
0,0,0,0,1,dostavkacvetovkievzakazatonlajn.cheap,0.0,45.0,37.0,1.0,5.0,1.0,0.0,1,0,1.0
0,8,0,0,1,posicionweb.net,0.0,56.0,15.0,1.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,eskilltraining.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,3,0,0,1,autolib-navigo.fr,0.0,29.0,17.0,2.0,6.0,1.0,0.0,1,0,0.0
0,315,0,0,1,edu.dudley.gov.uk,0.0,29.0,17.0,1.0,6.0,1.0,0.0,1,0,0.0
0,288,0,0,1,eddiejobson.com,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,jdaysp.com.br,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,cuvo.nibis.de,0.0,25.0,13.0,1.0,6.0,1.0,0.0,1,1,0.0
1,0,0,0,0,au-poccay.aeeseaccaocmeoy.nrjdwr.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,0,au-pacy.aeuseoaom.frxthw.top,0.0,42.0,28.0,2.0,5.0,1.0,0.0,1,0,1.0
0,218,0,0,1,koskas.activehosted.com,0.0,100.0,23.0,1.0,5.0,1.0,0.0,1,1,1.0
0,103,0,0,1,tetar.nl,0.0,20.0,8.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,leonardo-award.eu,0.0,29.0,17.0,2.0,6.0,1.0,0.0,1,0,0.0
1,68,0,0,1,olalakids.pl,0.0,24.0,12.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,green-orna.co.jp,0.0,28.0,16.0,2.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,1,pratodasemanatemelas.com,0.0,100.0,24.0,1.0,5.0,1.0,0.0,1,0,1.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
1,9,0,0,0,au-paccny.aeeauaceaocmeoy.wsejfh.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
0,0,0,0,1,paypal-verification.applmanager.com,0.0,75.0,35.0,1.0,5.0,1.0,0.0,1,0,1.0
0,68,0,11,1,flavourbistro.com,0.0,29.0,17.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,vivcsicisvcai.visvsai.ggnxmf.top,0.0,43.0,32.0,1.0,5.0,1.0,0.0,1,1,1.0
0,66,0,20,1,knowledgedabba.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,eki-net.con-aesceeeea.grmejp.top,0.0,43.0,32.0,1.0,5.0,1.0,1.0,1,1,1.0
0,96,0,0,1,performanceoutdooradvertising.com,0.0,100.0,33.0,1.0,5.0,1.0,0.0,0,1,1.0
0,223,0,0,1,somaca.e-monsite.com,0.0,32.0,20.0,2.0,6.0,1.0,0.0,1,0,0.0
0,43,0,0,1,teamwlg.com,0.0,91.0,11.0,2.0,5.0,1.0,0.0,1,0,1.0
1,0,0,0,1,mitsubishi-motors.com.bh,0.0,36.0,24.0,2.0,6.0,1.0,0.0,0,1,0.0
1,0,0,0,0,au-poccay.aeeseaceaocmeoy.keyshm.top,0.0,50.0,36.0,2.0,5.0,1.0,0.0,1,1,1.0
1,304,0,0,1,vk.com,0.0,100.0,6.0,2.0,5.0,5.0,0.0,1,1,1.0
0,255,0,0,1,circlecitybicycles.com,0.0,34.0,22.0,1.0,6.0,1.0,0.0,0,1,0.0
0,0,0,0,1,ekl-net.conn-aoseees.lwkopv.top,0.0,42.0,31.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,eske-sercsuzer.icu,0.0,30.0,18.0,2.0,6.0,1.0,0.0,1,0,1.0
1,25,0,0,1,hd-porns.com,0.0,24.0,12.0,2.0,6.0,1.0,0.0,0,1,0.0
0,18,0,0,1,apwa.ru,0.0,19.0,7.0,1.0,6.0,1.0,0.0,1,1,0.0
1,296,0,0,1,bedfordchamber.org,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
0,9,0,0,1,ekl-net.com-asoceeeesas.wiphfb.top,0.0,45.0,34.0,1.0,5.0,1.0,1.0,1,1,1.0
0,0,0,0,1,r207tgh54dcanxio16usllama2776.wn.r.appspot.com,0.0,54.0,46.0,1.0,5.0,1.0,1.0,1,1,1.0
1,237,0,0,1,missiontexas.us,0.0,27.0,15.0,1.0,6.0,1.0,0.0,1,1,0.0
0,327,0,0,1,skokie.suntimes.com,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,200,0,0,1,eastonbellsports.com,0.0,32.0,20.0,1.0,6.0,1.0,0.0,1,0,0.0
0,11,0,0,1,cocktailcontent.com,0.0,38.0,19.0,1.0,6.0,1.0,1.0,1,0,1.0
0,0,0,0,1,moving-adventures.de,0.0,32.0,20.0,2.0,6.0,1.0,0.0,1,0,0.0
1,0,0,0,1,betasus199.blogspot.com,0.0,30.0,23.0,1.0,5.0,1.0,1.0,0,1,1.0
0,192,0,0,1,tamilo.com,0.0,22.0,10.0,1.0,6.0,1.0,0.0,1,0,0.0
0,76,0,0,1,primewindowsys.com,0.0,30.0,18.0,1.0,6.0,1.0,0.0,0,1,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,258,0,0,1,klaussvianna.art.br,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,158,0,0,1,secureupdate.appleld.com.duilawyeryork.com,0.0,100.0,42.0,1.0,6.0,1.0,0.0,1,0,1.0
0,223,0,3,1,joristeepe.com,0.0,26.0,14.0,1.0,6.0,1.0,0.0,0,1,0.0
0,260,0,0,1,bancol0mbiasa.webcindario.com,0.0,100.0,29.0,1.0,6.0,1.0,0.0,0,1,1.0
0,275,0,0,1,ncc.ru,0.0,18.0,6.0,1.0,6.0,1.0,0.0,0,1,0.0
0,10,0,0,1,all-antique-books.com,0.0,33.0,21.0,1.0,6.0,1.0,0.0,1,0,0.0
0,32,0,0,1,skechersbuty.com,0.0,28.0,16.0,1.0,5.0,1.0,0.0,1,0,1.0
0,0,0,0,1,morganis.com.au,0.0,47.0,15.0,1.0,5.0,1.0,0.0,1,0,1.0
0,53,0,0,1,212897764576871473832-dot-bn058.csb.app,1.0,78.0,39.0,1.0,6.0,1.0,0.0,1,1,1.0
0,61,0,0,1,davidhydepierce.org,0.0,31.0,19.0,1.0,6.0,1.0,0.0,1,0,0.0
0,31,0,0,1,storageapi.fleek.co,0.0,27.0,19.0,1.0,6.0,1.0,0.0,1,1,1.0
0,158,0,0,1,support-appleld.com.secureupdate.duilawyeryork.com,0.0,100.0,50.0,2.0,5.0,1.0,0.0,1,0,1.0
0,9,0,0,0,au-poacay.auecsaaomceoy.lfpioo.top,0.0,48.0,34.0,2.0,5.0,1.0,0.0,1,0,1.0
0,220,0,0,1,prevtek.com,0.0,32.0,11.0,1.0,5.0,1.0,0.0,1,1,1.0
0,24,0,0,1,akankshagurgaon.in,0.0,30.0,18.0,1.0,6.0,1.0,0.0,1,0,0.0
0,0,0,0,0,au-pcny.aceuaraom.otwtfq.top,0.0,42.0,28.0,2.0,5.0,1.0,0.0,1,0,1.0
0,124,0,0,1,aluminioyvidriosjimmy.com,0.0,73.0,25.0,1.0,5.0,1.0,0.0,1,1,1.0
0,61,0,0,1,viewsbar.com,0.0,24.0,12.0,1.0,6.0,1.0,0.0,1,1,0.0
0,139,0,0,1,ps360.co.in,0.0,46.0,11.0,2.0,5.0,1.0,0.0,1,0,1.0
